12668470	39.5992	1.73395	2.23794	41.3458	0.773011	-1.02523	1	0	1	1	1	-1	1	3.16921	1	1	
41797249	45.3647	0.464485	-2.14274	46.5192	1.05479	0.695739	1	0.0366795	1	1	1	-1	1	2.89921	1	1	
41811942	38.7088	-0.382285	1.75157	38.5391	0.700739	-1.29907	1	0	1	1	1	1	-1	3.23718	5	3	
6004977	46.9473	1.76314	1.07034	34.43	0.882717	-1.41075	1	0	1	1	1	-1	1	2.63266	5	3	
6007124	55.9735	-1.46895	0.838523	30.1052	-2.03043	-2.57027	1	0.0397683	1	1	1	1	-1	2.92871	1	1	
76412757	42.5517	-1.59835	1.73272	39.0526	-2.25059	-1.33998	1	0.0104724	1	1	1	-1	1	3.14117	1	1	
70834828	32.277	-0.554435	-2.67021	44.1512	0.977682	0.438061	1	0	1	1	1	1	-1	3.46536	5	3	
70841582	36.0243	-1.20091	0.161165	34.1355	0.68609	-2.66959	1	0.0150673	1	1	1	1	-1	3.40205	1	1	
4851877	28.8435	0.933702	-1.22659	36.0448	-0.679622	2.13079	1	0	1	1	1	1	-1	3.34113	5	3	
5998514	33.1241	0.325314	-2.48335	37.652	-0.636746	0.383526	1	0.0320373	1	1	1	-1	1	3.02399	5	3	
438560	37.8629	-0.394326	-2.42346	42.1197	0.484929	1.3809	1	0.00899266	1	1	1	1	-1	2.63015	5	3	
475206	34.5849	-1.9134	2.6973	30.7781	-1.12903	-0.0506165	1	0	1	1	1	-1	1	2.85767	5	3	
12090067	34.743	0.0315657	-1.42555	30.3897	-0.492273	1.86152	1	0.0093709	1	1	1	1	-1	3.04157	5	3	
5316498	28.7652	-1.13011	0.881916	40.2813	-1.76912	-2.24841	1	0.0360408	1	1	1	-1	1	3.19488	5	3	
15934842	36.4207	-1.21315	-1.20931	35.0695	-0.463489	1.94851	1	0.0927371	1	1	1	1	-1	3.21402	5	3	
16014287	38.302	-1.61751	-2.40978	40.0143	-0.810416	0.702278	1	0.00769805	1	1	1	-1	1	3.21501	5	3	
42626022	49.1171	-0.784054	0.570293	58.7776	0.344343	-0.494399	1	0.0600115	1	1	1	-1	1	1.5514	5	3	
42636920	29.1467	-1.74161	1.16198	31.1873	-0.727237	-1.81695	1	0	1	1	1	-1	1	3.1469	5	3	
15002074	41.603	0.46666	-1.64589	34.1575	0.996795	2.48777	1	0.0421762	1	1	1	1	-1	2.21393	5	3	
76413747	29.9789	-1.30353	0.0903462	35.6461	-0.484167	2.28758	1	0.0136291	1	1	1	1	-1	2.34504	5	3	
38848	25.8881	0.577155	-0.771954	36.3327	-0.382487	2.40643	1	0.0191603	1	1	1	1	-1	3.24972	5	3	
43947	36.7108	0.12951	-2.12971	56.5417	1.05198	0.475705	1	0	1	1	1	-1	1	2.7639	5	3	
7543260	63.3698	0.269393	-2.76971	44.2996	-0.403104	-0.221167	1	0.00560289	1	1	1	-1	1	2.63577	5	1	
7543917	31.1761	-0.0884159	-0.535333	45.3384	1.5615	2.28319	1	0.0136074	1	1	1	-1	1	3.26593	1	1	
7551385	41.7884	-0.0187166	1.35103	30.1834	0.864382	-0.46505	1	0	1	1	1	1	-1	2.01941	5	3	
7552702	33.8531	0.634326	2.11222	31.1667	-0.316077	-1.02832	1	0	1	1	1	-1	1	3.2812	5	3	
11032715	35.7765	1.19819	2.42613	31.2461	0.584606	-0.818418	1	0.0436422	1	1	1	1	-1	3.09997	5	3	
7559973	37.5705	-1.33188	-0.563028	37.9989	-0.742465	2.64656	1	0	1	1	1	1	-1	3.1296	5	3	
7568135	75.0988	0.971635	2.55968	43.0728	0.242817	2.03074	1	0	1	1	1	1	-1	0.900529	5	3	
7570098	31.7661	1.41076	-2.8752	38.8825	0.55297	1.66469	1	0	1	1	1	-1	1	1.94291	5	3	
11618517	42.9384	1.43773	2.13955	42.2239	-0.12127	-1.45368	1	0.0191525	1	1	1	-1	1	3.10907	5	3	
633266	38.7345	-0.990715	1.67015	33.8479	-2.27266	-1.41508	1	0.0778921	1	1	1	-1	1	3.34097	1	1	
634640	40.5788	-0.331129	-2.6562	42.2007	0.364851	0.379826	1	0.0202822	1	1	1	-1	1	3.11478	5	3	
14865541	32.7241	1.24651	0.162874	32.2882	1.97096	-3.04516	1	0.075567	1	1	1	-1	1	3.15933	5	3	
14891947	28.9355	1.18965	2.9754	46.8431	0.365854	-0.785115	1	0.0963264	1	1	1	1	-1	2.65378	5	3	
739968	30.5228	1.8615	1.05349	37.0902	0.940102	-0.974631	1	0	1	1	1	1	-1	2.22761	5	3	
14899227	81.7542	-2.09422	-1.3281	33.0613	-1.426	1.20471	1	0	1	1	1	-1	1	2.61947	5	1	
14908724	46.6914	1.06101	1.85635	55.778	0.529396	-1.23258	1	0.0210028	1	1	1	1	-1	3.13435	1	1	
745235	28.5037	0.86975	-0.646069	32.7072	-0.366905	2.29746	1	0.0250319	1	1	1	-1	1	3.19276	5	3	
742479	34.4928	-0.080964	-1.45192	35.806	0.882779	1.64408	1	0.0192823	1	1	1	-1	1	3.24254	5	3	
813909	48.974	1.68579	-2.43086	40.7646	-0.552856	0.440739	1	0.00287137	1	1	1	-1	1	3.6411	5	3	
815432	34.6493	1.37188	-0.519139	34.1232	2.24922	2.4557	1	0.0202217	1	1	1	1	-1	3.10151	5	5	
597822	28.0609	-1.82155	-2.61605	32.0681	-0.384616	0.706331	1	0	1	1	1	1	-1	3.29107	5	3	
6019745	29.8075	0.543726	-1.60618	48.7101	-0.0953817	-0.355844	1	0	1	1	1	-1	1	1.40421	5	3	
2837149	39.3657	1.87355	2.58169	31.9178	1.02616	-0.460963	1	0.0142431	1	1	1	-1	1	3.15845	5	3	
59692705	44.9289	0.711056	0.0923992	31.1826	-0.16618	1.05703	1	0.0152959	1	1	1	-1	1	1.30386	5	3	
59693099	46.4073	-1.27892	-3.00744	56.559	-0.693324	0.157353	1	0	1	1	1	-1	1	3.1729	5	3	
22103754	42.5131	0.476443	1.80115	39.9325	-0.0357996	-0.167656	1	0	1	1	1	1	-1	2.03436	5	3	
2889937	27.4187	-0.459823	1.60156	37.0169	0.75974	-1.25651	1	0	1	1	1	-1	1	3.1074	5	3	
2892125	31.4227	0.855741	-1.17528	33.2827	0.332299	1.80761	1	0	1	1	1	1	-1	3.02847	5	3	
58660739	27.3145	-1.37879	2.00205	66.917	-2.09166	1.25822	1	0	1	1	1	-1	1	1.03027	5	3	
58663638	42.0573	-2.00884	2.23679	30.7202	-1.25705	-0.778143	1	0.00951831	1	1	1	1	-1	3.10725	5	3	
59875959	30.2663	0.265598	1.50753	30.5225	-0.734253	-1.59349	1	0	1	1	1	-1	1	3.25823	5	3	
58697603	34.8515	0.963786	-1.61576	38.0136	0.00159096	1.17985	1	0.00771991	1	1	1	1	-1	2.95656	5	3	
501097	29.0487	-0.765188	-1.2972	39.5479	0.350012	0.515507	1	0	1	1	1	-1	1	2.12828	5	3	
504316	32.787	-1.9646	3.07318	46.2402	-1.29757	-0.0862652	1	0.0130729	1	1	1	-1	1	3.19416	5	3	
1962431	31.1362	1.97854	-0.69429	40.4597	0.81079	0.68743	1	0.0422971	1	1	1	-1	1	1.80909	5	3	
1979617	31.1029	-1.90221	1.61151	32.4529	0.083566	-1.48332	1	0.0370267	1	1	1	1	-1	3.67713	1	1	
2033933	32.6152	1.09597	-0.0208853	31.463	1.73699	2.43409	1	0.0151171	1	1	1	1	-1	2.53728	5	3	
2034008	36.9215	0.782799	-1.16588	37.6511	-0.346806	1.9367	1	0.0143484	1	1	1	-1	1	3.30182	1	1	
2179110	26.6509	0.544361	-2.45679	35.6756	0.0202486	0.536877	1	0.0296678	1	1	1	1	-1	3.0392	5	3	
60093925	30.0993	-0.882642	-0.853837	43.5511	-0.311137	2.42824	1	0	1	1	1	1	-1	3.05504	5	3	
76630069	30.6722	-1.57204	2.6543	41.1981	-0.478688	-1.65039	1	0.044062	1	1	1	1	-1	2.2605	5	3	
76631091	28.2387	0.20547	2.08122	33.9235	0.73125	-0.761419	1	0	1	1	1	1	-1	2.89085	5	3	
66984015	30.4483	0.176004	3.09854	35.083	-0.570338	-0.155393	1	0	1	1	1	1	-1	3.11984	5	3	
3866930	30.9037	0.32527	1.71598	40.4593	1.16206	-0.772456	1	0	1	1	1	1	-1	2.62537	5	3	
66798895	37.5543	0.617329	-0.323785	37.9337	-0.460981	2.75438	1	0	1	1	1	-1	1	3.26157	1	1	
83591	30.1984	0.167174	-1.01133	34.3161	-0.892968	2.12993	1	0	1	1	1	-1	1	3.31533	5	3	
22137384	31.2512	-0.436339	-1.13268	37.6556	0.072752	1.98626	1	0	1	1	1	1	-1	3.16021	5	3	
22138278	28.7774	0.526746	-2.50708	43.5486	1.33599	-1.21343	1	0.0530025	1	1	1	1	-1	1.52592	5	3	
22140900	26.8066	-0.040262	-1.88721	40.4245	-0.850385	1.49235	1	0	1	1	1	-1	1	3.01452	5	3	
22140985	28.7982	0.376217	1.66036	32.4101	0.921645	-1.53442	1	0.143152	1	1	1	-1	1	3.1362	5	3	
22148229	41.5619	0.105904	-1.33075	33.8195	0.965069	1.40351	1	0	1	1	1	1	-1	2.86607	5	3	
8724310	34.4616	0.72859	-0.591971	32.0505	1.27291	2.48612	1	0	1	1	1	-1	1	3.12585	5	3	
66775877	27.3222	-2.03263	-0.180956	37.5337	-1.39945	2.96243	1	0	1	1	1	-1	1	3.203	5	3	
66783957	37.0538	-1.95327	1.83662	39.8327	-0.614797	-1.2246	1	0.0751108	1	1	1	-1	1	3.34105	5	3	
66786969	25.4475	1.1774	-2.77462	42.3793	2.07783	0.420986	1	0.0276284	1	1	1	1	-1	3.2162	5	3	
66787537	29.9555	0.935951	-0.447984	31.9454	0.218838	-3.04763	1	0.048769	1	1	1	-1	1	2.69674	5	3	
66788435	52.282	-0.0824369	0.182599	43.7724	0.76685	-1.55707	1	0.0217217	1	1	1	-1	1	1.93591	5	3	
66796027	35.6845	-0.303166	1.08906	33.9341	-1.02433	-2.18398	1	0	1	1	1	-1	1	3.09533	5	3	
717675	32.2769	-0.270099	1.39413	31.9922	0.615272	3.07674	1	0	1	1	1	-1	1	1.90133	5	3	
726778	28.3331	-0.463932	2.49583	32.8833	-1.88615	-2.10562	1	0	1	1	1	1	-1	2.20249	5	3	
729472	35.22	-0.578183	-1.06801	32.4248	0.108227	2.50196	1	0	1	1	1	-1	1	2.7987	5	3	
6618453	31.6923	1.01574	2.96336	36.3276	1.60723	-0.185756	1	0.071993	1	1	1	-1	1	3.1894	5	3	
9014022	37.0535	1.65253	2.5905	30.556	0.965223	-0.906285	1	0	1	1	1	-1	1	2.86991	5	3	
11314971	25.5473	0.0934967	-2.92471	37.2457	-0.859653	0.357315	1	0.0781798	1	1	1	1	-1	3.14888	5	3	
13689994	33.642	-0.850659	1.24427	48.0783	-2.10641	-1.58609	1	0.0313087	1	1	1	1	-1	3.09642	1	1	
5834238	30.5158	-1.1297	1.80763	36.933	0.210338	-1.20929	1	0.0626225	1	1	1	1	-1	3.30113	5	3	
19943934	33.506	-0.0227458	-0.947133	32.9034	1.174	2.71348	1	0	1	1	1	1	-1	2.88272	5	3	
19944709	29.0254	1.00279	-2.51024	46.5001	1.64465	0.526345	1	0.0234167	1	1	1	1	-1	3.10368	5	3	
19994819	27.9555	-0.989185	-2.15239	38.5628	-0.0489316	0.627822	1	0	1	1	1	1	-1	2.9349	5	3	
22340162	36.1276	1.47996	1.99196	30.9377	0.854832	-0.939517	1	0.0198197	1	1	1	1	-1	2.99739	5	3	
22157306	37.2877	-0.150523	-2.78574	32.4109	-0.854074	0.348648	1	0.0181271	1	1	1	-1	1	3.21237	5	3	
22094572	34.9455	-0.718057	-0.224709	36.2265	-1.26523	2.92467	1	0	1	1	1	1	-1	3.18122	5	3	
16786036	27.6454	0.683478	0.165822	46.0694	1.83772	-2.92966	1	0.0168586	1	1	1	-1	1	3.30368	5	3	
616219	25.1289	0.0414625	-3.08317	41.0209	0.885043	0.103267	1	0	1	1	1	-1	1	3.20959	5	3	
32029849	36.5734	-1.91155	1.82804	35.1871	-0.732428	-1.38049	1	0	1	1	1	1	-1	3.293	5	3	
32030877	38.1324	0.224916	-2.45066	30.7458	1.72289	0.770226	1	0.0640313	1	1	1	-1	1	3.40905	1	1	
32031053	35.7798	0.914723	0.748811	35.1333	1.5566	-2.25413	1	0.0281864	1	1	1	1	-1	3.07077	5	3	
