event	lumi	run	ele pt	tau pt	met	taudm	tauGM
6100878	2692	1	28.8977	38.0978	29.3381	10	5
6106890	2694	1	35.4288	38.4733	4.55104	1	5
6129132	2704	1	47.2344	31.1032	65.0488	1	5
6130479	2705	1	35.4267	40.0095	21.111	10	5
6135404	2707	1	59.4147	107.257	12.1452	1	5
6137607	2708	1	51.9024	39.8444	21.4252	0	1
42432632	18719	1	28.646	37.1683	16.8791	11	5
42436382	18721	1	34.6678	29.9955	4.00832	1	5
42439812	18722	1	38.6528	32.299	6.02281	0	5
42442141	18723	1	29.031	37.9825	35.6104	1	5
6108530	2695	1	39.9535	54.4631	16.1563	1	1
42446828	18725	1	29.8062	31.8144	25.0423	1	5
42468837	18735	1	37.6553	44.1468	31.8025	11	5
1001104	442	1	64.1097	39.7602	23.1337	1	5
1004343	444	1	27.3695	65.391	94.7975	11	5
42478358	18739	1	31.9785	34.8191	45.9729	10	5
1059987	468	1	26.1831	42.0878	52.9727	10	5
6167089	2721	1	35.0272	40.0229	23.2882	1	5
35611079	15710	1	58.7418	33.306	36.4777	10	5
42497010	18748	1	33.7219	30.6179	16.7675	1	5
1119014	494	1	80.555	31.4197	25.2818	10	5
1125128	497	1	27.2539	39.6202	53.2526	10	5
17460855	7703	1	38.3501	44.4244	28.7829	0	5
17471377	7708	1	32.4127	38.7289	35.7178	1	5
17471454	7708	1	35.6798	36.5184	23.6138	1	5
17475372	7710	1	82.2911	104.473	41.0663	10	5
72310534	31900	1	45.974	55.9611	5.20637	10	5
72316665	31902	1	34.7535	66.4601	56.2827	1	5
72317102	31902	1	39.2421	46.2395	33.0971	11	5
72346594	31915	1	28.654	41.9846	21.5964	1	5
72347731	31916	1	45.7131	46.2632	32.8404	1	1
16664838	7352	1	41.6638	33.1689	25.7799	10	5
16665876	7352	1	30.1911	93.4251	69.5717	10	5
72350966	31917	1	29.6927	31.2612	36.8792	11	5
5159839	2277	1	41.1586	30.2184	2.30731	0	5
72508841	31987	1	31.0284	58.5351	13.4047	1	5
1779623	786	1	30.2163	38.0724	14.7078	1	5
51761925	22835	1	27.4422	37.6081	21.9236	0	5
51764224	22836	1	29.8152	34.0186	19.4713	1	5
72556468	32008	1	39.9242	43.733	9.06377	0	1
51769888	22838	1	25.3917	37.087	6.16597	1	5
51789431	22847	1	29.4114	45.1641	89.4524	11	5
1916122	846	1	34.0492	31.4398	4.51642	1	5
24091963	10628	1	65.5026	122.629	103.418	0	5
1083336	478	1	50.0172	209.119	26.0209	11	5
1085660	479	1	47.6865	130.761	127.197	1	5
1088247	481	1	35.0659	34.8112	40.4926	10	5
1089064	481	1	26.6895	31.0317	19.1729	10	5
52167051	23013	1	34.2111	34.7816	3.47945	1	5
1186170	524	1	32.6192	39.278	2.02292	11	5
11687903	5156	1	34.7254	40.0813	11.5422	1	5
11690840	5158	1	33.2852	33.1015	38.5234	1	5
16765798	7397	1	32.1772	42.9151	29.0269	1	5
101632888	44835	1	61.2237	38.4969	149.468	0	5
101638922	44837	1	35.7408	75.8672	89.3815	1	5
11848950	5228	1	34.1279	32.0231	26.7653	10	5
11853008	5229	1	29.4288	44.8422	11.0887	10	5
11818483	5214	1	36.1339	30.6116	45.978	1	5
6251006	2758	1	43.9429	35.5018	3.06183	1	5
2930632	1293	1	35.3394	31.9532	9.6672	0	5
2807288	1239	1	29.7522	36.1694	17.9292	11	5
2933625	1295	1	29.2006	47.3214	23.2442	1	1
2933699	1295	1	37.715	47.5964	37.4824	1	1
51903628	22897	1	26.143	67.8936	101.971	1	5
51910464	22900	1	32.9928	49.1697	56.8555	10	5
6698159	2955	1	27.7416	35.5618	25.8255	10	5
7966152	3515	1	27.3985	98.9337	17.2573	10	5
6789780	2996	1	32.9082	37.6935	5.75018	1	5
51912667	22901	1	30.9106	41.437	26.7215	10	5
51912965	22901	1	31.7751	31.0487	58.117	10	5
12628742	5572	1	27.9607	44.9562	42.4062	11	5
7968658	3516	1	38.4031	43.5183	66.6354	10	5
7975681	3519	1	32.844	33.0882	78.602	0	5
1150806	508	1	39.6707	37.8776	50.2852	10	5
1157838	511	1	53.6518	41.1058	17.4112	1	5
1256203	555	1	30.0986	32.702	70.5783	1	5
1263905	558	1	36.5969	34.797	15.0448	1	5
39276840	17327	1	34.7896	41.6416	69.4679	1	5
4785697	2112	1	28.8124	35.4551	20.4186	0	5
4786955	2112	1	29.6211	36.3945	18.808	1	5
101649325	44842	1	37.3036	35.8717	51.6214	1	5
101670364	44851	1	25.101	36.9155	34.4862	1	5
101670498	44851	1	29.0454	34.9813	38.4257	1	5
69827757	30804	1	123.609	96.1907	61.1584	0	5
69902837	30837	1	40.689	33.6336	10.5922	1	5
76770329	33867	1	31.3886	32.4284	28.3957	1	5
69907460	30839	1	25.6863	49.2153	25.2344	1	5
28419237	12537	1	26.9998	37.8086	28.2534	0	5
28469144	12559	1	29.9347	36.4689	5.92959	10	5
28519238	12581	1	48.6383	64.4503	39.1869	0	5
38989415	17200	1	35.8372	38.6389	35.1155	10	5
32072090	14149	1	35.986	39.9147	5.5432	1	5
32076473	14151	1	36.7539	31.926	22.8941	0	1
39000414	17205	1	31.0459	35.2396	23.1929	1	5
39001666	17206	1	28.3357	32.8988	46.6343	1	5
32082030	14153	1	42.2379	33.5394	45.9015	1	5
6707530	2959	1	26.1831	45.2952	45.8475	10	5
6708892	2960	1	40.8735	33.7725	75.8927	1	5
6710562	2961	1	37.476	33.4083	44.3625	0	5
39274313	17326	1	29.6972	44.3532	14.5291	1	5
76416144	33711	1	31.3612	38.7879	32.812	1	5
76419437	33712	1	46.327	45.1767	44.8983	1	1
76440014	33721	1	36.572	40.9311	27.0992	10	5
76440448	33721	1	30.8983	30.7644	65.5053	1	5
4744569	2094	1	33.4223	32.7773	22.2868	10	5
4746020	2094	1	29.2218	31.1027	19.8075	1	5
4748501	2095	1	34.5732	36.107	12.31	1	5
5887996	2598	1	57.6138	58.0011	203.982	1	5
8525043	3761	1	29.1269	41.0847	24.2942	1	5
1277411	564	1	44.036	31.7313	27.7009	1	5
1285100	567	1	50.7204	44.2344	5.73859	1	5
4792703	2115	1	32.015	72.9749	40.2732	0	5
1317508	582	1	29.683	31.758	29.5831	1	5
14178469	6255	1	55.008	50.0081	20.0791	1	1
81381322	35901	1	34.4775	44.0567	11.306	1	5
14179791	6256	1	29.4011	38.7796	35.7544	1	5
14185909	6258	1	38.6278	30.644	44.1584	1	5
8422229	3716	1	37.5678	51.6425	20.1853	10	5
8628645	3807	1	44.4498	36.8141	26.9155	1	1
8683818	3831	1	47.0549	31.8918	13.2109	10	5
8529892	3763	1	38.073	32.8347	7.34561	10	5
8689480	3834	1	25.3378	42.4749	36.366	1	5
1873518	827	1	37.429	31.6637	65.3457	1	5
15957681	7040	1	28.7616	43.1061	47.7109	1	5
7800718	3442	1	36.0013	39.6974	10.9628	0	5
12637658	5575	1	43.9989	45.9626	42.5041	10	5
8113957	3580	1	33.3094	37.6457	44.0701	1	5
8115050	3580	1	37.4028	50.0542	14.8114	1	5
4617449	2037	1	41.1321	31.5095	18.2222	1	1
1298668	573	1	36.7242	30.8059	50.2442	1	5
3627945	1601	1	98.744	75.629	17.7358	10	5
6989195	3084	1	25.2452	67.9186	10.1765	10	5
6996975	3087	1	30.1853	42.0239	10.4479	1	5
1314442	580	1	35.8407	32.5129	23.7014	1	5
3667738	1618	1	32.2609	34.1229	37.0802	1	5
25364436	11190	1	62.27	38.2109	36.5321	0	5
25366302	11191	1	29.8485	42.4159	18.1105	10	5
7240215	3194	1	30.3838	44.6318	23.4169	1	5
1487997	657	1	38.595	31.5367	22.4358	0	5
30554576	13479	1	63.3715	80.4394	72.3437	0	5
30559686	13482	1	33.8397	41.4319	74.6749	11	5
30565697	13484	1	45.7981	44.8778	8.23699	1	5
10975554	4842	1	24.4713	44.5452	34.9602	11	5
3619873	1597	1	28.7039	30.2292	32.8076	11	5
10587736	4671	1	32.2052	42.7348	39.014	1	5
3314415	1463	1	32.4183	44.696	4.24142	0	5
5872427	2591	1	28.7879	34.6961	16.6905	1	5
41975493	18518	1	122.916	57.9875	82.781	1	5
41984184	18521	1	32.1407	31.9571	40.8599	0	5
1361855	601	1	30.7684	42.9611	58.7605	10	5
1353259	597	1	32.7789	36.9246	38.5744	1	5
41890450	18480	1	38.5231	33.8992	50.4891	10	5
41980005	18520	1	55.9019	32.8165	111.628	1	5
41971397	18516	1	29.1776	30.2484	41.4505	1	5
42003925	18530	1	38.4006	50.8595	73.839	10	5
103180328	45517	1	29.3864	35.9606	23.9692	1	5
3790376	1673	1	71.6268	61.6384	28.1461	1	5
6057298	2673	1	62.7437	43.5571	13.7644	1	5
6061130	2674	1	39.3009	37.3811	17.0503	1	5
42104353	18574	1	29.2479	32.4729	89.4799	1	5
10791647	4761	1	28.8941	31.9742	57.2204	0	5
10793331	4762	1	30.5142	37.7616	15.2717	1	5
10795540	4763	1	63.7842	95.1723	17.257	1	5
26119612	11523	1	38.3946	41.6364	21.7952	1	5
26121263	11524	1	33.3122	59.7611	17.4502	1	5
41677567	18386	1	29.0888	35.1507	28.951	1	5
41681540	18388	1	34.0962	44.3027	42.9889	1	1
3070285	1355	1	29.7242	37.2496	15.4821	0	5
3070328	1355	1	48.1849	40.6914	32.7598	10	5
26131173	11528	1	26.9675	43.4737	36.1486	0	5
26132141	11528	1	40.7792	52.4525	0.58735	0	5
6550342	2890	1	42.2335	38.9384	12.598	10	5
6551195	2890	1	38.0657	37.5978	66.1288	11	5
6540690	2886	1	24.2145	38.4015	54.8187	1	5
6541569	2886	1	47.5008	42.9929	23.1974	11	5
3072108	1356	1	76.0664	31.0806	19.738	11	5
3075582	1357	1	44.5643	38.6209	8.76294	1	1
3076094	1357	1	34.267	32.3363	74.2164	0	1
21769566	9604	1	31.0789	35.4494	51.98	1	5
19517047	8610	1	29.445	41.0371	58.2781	10	5
3068362	1354	1	54.9417	82.0563	66.0862	10	5
6548436	2889	1	54.9439	53.6417	17.3442	1	5
10342895	4563	1	34.9088	33.4284	22.844	1	5
21993381	9703	1	30.3205	35.065	23.3268	1	5
21996076	9704	1	26.5096	37.6027	55.2194	10	5
2048292	904	1	43.755	68.1473	31.2262	1	1
2060900	910	1	29.2936	35.2695	12.2736	0	5
2052446	906	1	38.1737	37.0577	34.9319	1	5
36614219	16152	1	28.623	37.5588	7.54403	0	5
36614279	16152	1	26.7198	41.4254	34.3726	1	5
16920641	7465	1	30.7033	39.6517	31.3153	0	5
116718	52	1	29.6685	67.8807	70.3679	10	5
40760348	17981	1	33.3624	33.3447	15.1766	1	5
16922205	7466	1	26.21	45.7412	13.7828	0	5
36672910	16178	1	56.735	60.7576	80.4349	1	5
36674386	16179	1	42.706	47.7666	61.9795	10	5
1373990	607	1	32.0728	39.7098	73.0436	10	5
1374231	607	1	46.1716	36.8511	15.892	10	5
1375966	607	1	38.5465	37.788	39.9654	10	5
1385487	612	1	36.8709	30.4416	16.136	10	5
1389451	613	1	36.7546	34.1026	11.6843	0	5
1990723	879	1	61.7836	32.598	50.3861	10	5
1993937	880	1	44.7991	62.8209	105.8	10	5
1998163	882	1	38.8445	36.9719	34.7931	0	1
1998837	882	1	32.6347	39.3264	16.7132	10	5
1999189	882	1	40.3336	42.5842	41.8094	1	5
1450232	640	1	29.7745	35.3442	25.217	10	5
2636761	1164	1	36.085	35.5064	20.2837	1	5
2644697	1167	1	33.4659	35.692	14.379	1	5
2644917	1167	1	48.9833	64.4063	73.6698	1	5
7410960	3270	1	29.4781	32.2184	79.8468	10	5
7478458	3300	1	27.1346	47.9859	59.1784	10	5
7483179	3302	1	38.5406	39.3865	19.9905	0	5
6290681	2776	1	29.487	37.8006	89.6504	1	5
6293679	2777	1	25.3496	51.3405	51.1607	1	5
6294170	2777	1	36.249	34.8042	30.5511	1	5
5195792	2293	1	32.3319	30.2699	15.4237	10	5
5201713	2295	1	42.4924	40.5914	9.61476	1	5
5223990	2305	1	40.1769	38.9767	12.3254	11	5
5231105	2308	1	29.6444	63.4231	52.0229	1	5
5257495	2320	1	36.6357	37.1199	25.6023	1	5
5352980	2362	1	30.3957	34.2974	53.3255	1	5
5354986	2363	1	40.1579	30.4519	27.5861	10	5
5729319	2528	1	49.1821	31.1145	21.8051	10	5
40763730	17983	1	28.7196	38.071	18.8067	10	5
15926196	7026	1	29.4507	36.3626	44.2121	10	5
16108509	7107	1	43.1365	42.6653	12.5261	1	5
16112179	7108	1	48.1878	33.4016	48.2927	10	5
16115337	7110	1	44.0542	73.4986	53.3527	1	1
16115486	7110	1	143.585	54.9932	75.3222	1	5
2876465	1269	1	46.7591	56.498	104.398	11	1
16119033	7111	1	25.3257	36.6291	69.6483	10	5
16174947	7136	1	28.1131	35.2691	29.779	1	5
5741495	2533	1	36.1782	34.3834	148.663	0	5
9491534	4188	1	29.7999	35.9169	23.496	1	5
9532137	4205	1	38.7968	31.956	23.9803	10	5
42136357	18588	1	34.0706	33.7389	56.9367	0	1
1520019	671	1	47.3168	87.9829	53.2153	1	1
1538684	679	1	34.807	41.2853	48.1169	10	5
1538805	679	1	30.8059	36.6662	29.1236	10	5
8573862	3783	1	36.7855	36.8514	38.0413	10	5
8575243	3783	1	29.2967	31.6612	50.9048	10	5
8575549	3784	1	39.2612	32.1657	9.06257	11	5
70071056	30912	1	34.5578	54.5462	13.4989	1	5
1650895	729	1	27.8479	43.3544	32.965	1	5
8582907	3787	1	53.2175	43.2908	14.6949	1	1
1672541	738	1	26.3117	53.1217	25.9801	1	5
1676706	740	1	113.825	325.307	242.397	1	5
8673960	3827	1	34.2325	30.3674	4.46596	1	5
8871747	3914	1	27.1707	45.1788	59.3879	1	5
302885	134	1	41.6489	45.3096	8.93838	0	1
304273	135	1	40.6807	36.2899	3.4245	0	1
309980	137	1	35.693	43.6229	25.2696	1	5
314445	139	1	30.1222	55.8534	19.0069	10	1
317155	140	1	28.0987	31.0673	39.6647	1	5
8877703	3917	1	25.8336	52.0442	39.4994	1	5
8884354	3920	1	34.2381	37.2454	50.6971	1	5
8922701	3937	1	39.4183	30.5406	30.755	1	5
36855504	16259	1	29.4557	34.4622	22.2278	1	5
36875865	16268	1	55.2252	46.8294	24.1721	0	1
42136551	18589	1	31.4054	32.1483	31.9691	1	5
42141239	18591	1	30.2257	34.2269	16.9996	10	5
95198446	41996	1	33.4131	36.3187	19.7677	1	5
29053221	12817	1	39.2261	35.2503	7.1739	1	5
20921914	9230	1	33.8297	41.1094	34.9893	1	5
20924939	9231	1	28.8133	31.2981	9.42132	11	5
95199416	41997	1	30.3568	35.273	36.6892	1	5
95200995	41997	1	40.7932	30.4509	5.57056	11	5
30245053	13343	1	51.3254	103.57	26.3407	1	5
30246166	13343	1	34.6079	35.0476	71.8956	1	5
30256568	13348	1	34.227	36.0346	14.2451	1	1
30258788	13349	1	27.9793	43.3499	71.8637	1	5
29046881	12814	1	228.136	33.5484	71.3196	1	5
21122468	9318	1	48.1892	55.9193	17.565	10	5
20928596	9233	1	36.4464	36.8713	18.3238	11	5
21136425	9325	1	41.7682	48.3481	29.1928	1	1
18936214	8354	1	27.3826	51.954	37.1445	1	5
18936984	8354	1	34.7527	32.1093	15.5167	10	5
18939217	8355	1	26.145	44.8706	31.4946	10	5
18940699	8356	1	42.162	33.5787	61.7771	11	5
1559049	688	1	26.5361	44.4491	58.3275	10	5
1589822	702	1	30.3961	45.3645	16.5434	1	5
1594027	704	1	28.4238	43.9524	41.7303	10	5
1600911	707	1	44.5403	37.812	21.8336	10	5
1601346	707	1	37.8716	109.096	35.1408	1	5
41016858	18095	1	58.7634	36.1285	66.3345	10	5
2905653	1282	1	37.6104	30.9889	20.817	1	5
2906007	1282	1	40.8941	30.3534	7.11171	11	5
9029960	3984	1	27.4236	33.2074	44.689	1	5
9030593	3984	1	24.7279	46.511	21.9713	0	5
9032861	3985	1	31.1198	38.5511	96.2441	1	5
29831526	13160	1	31.1073	33.3481	35.9489	10	5
20874251	9209	1	93.121	35.9187	111.674	10	5
20876259	9210	1	30.9617	36.7763	22.3493	11	5
20877066	9210	1	34.0001	51.6002	49.78	10	5
20856549	9201	1	34.7112	30.1428	16.6387	1	5
20858104	9202	1	31.2723	55.2281	56.0184	11	5
20863843	9204	1	32.2614	47.5598	36.3181	0	5
1746405	771	1	27.0641	39.2307	25.6733	1	5
2762272	1219	1	47.3981	37.2086	40.0593	0	1
21343313	9416	1	31.0793	32.171	34.8038	1	5
21350129	9419	1	33.3979	40.9141	16.8796	0	5
21352526	9420	1	32.7498	41.9678	16.0486	1	5
2801128	1236	1	25.8227	46.2423	36.819	1	5
21354545	9421	1	61.9447	47.8901	87.5993	1	5
21355071	9421	1	30.5774	35.3006	56.8107	10	5
21358370	9423	1	27.9263	37.3355	47.8549	1	5
2792836	1233	1	34.4622	34.4468	18.44	1	5
2798240	1235	1	28.8496	45.5784	30.4314	1	5
16787850	7406	1	33.0999	49.6194	28.5456	1	5
16788023	7406	1	30.3746	30.389	17.1819	10	5
16811532	7417	1	36.5147	49.7093	39.6333	10	5
16814190	7418	1	29.175	35.1571	15.9353	11	5
16815034	7418	1	33.6428	33.7234	12.8074	1	5
16818794	7420	1	27.0938	43.3725	47.3604	0	5
1753003	774	1	27.962	32.0144	48.447	1	5
1760547	777	1	36.2583	34.609	25.3597	1	5
41020304	18096	1	29.8425	37.1176	36.4814	11	5
42199091	18616	1	33.211	32.6585	46.1605	1	5
42202954	18618	1	25.3326	41.7805	36.5302	11	5
42206167	18619	1	25.2203	48.4243	38.5991	0	5
42395461	18703	1	54.7368	63.3752	32.5403	1	5
16871144	7443	1	33.2434	36.9581	8.13822	1	5
1843599	814	1	27.8697	126.4	36.7568	0	5
1816514	802	1	26.8208	64.6001	33.5249	1	5
1850002	817	1	32.1078	34.7039	22.0028	0	5
30120858	13288	1	40.0229	31.2598	14.2199	1	5
30122403	13289	1	33.3421	41.8975	75.704	10	5
30123532	13289	1	27.8907	45.9119	34.8497	1	5
29022958	12804	1	34.674	38.0947	9.88924	1	5
29027922	12806	1	28.2982	35.3468	20.1304	1	5
27579833	12167	1	34.0914	37.2412	31.7171	1	5
1902717	840	1	38.6028	63.9739	50.7173	1	5
12812978	5653	1	26.9932	38.3257	8.1636	0	5
12817298	5655	1	35.4912	39.2666	114.411	1	5
2120923	936	1	29.6704	35.4946	45.8674	1	5
15384059	6787	1	28.2649	32.8838	8.49107	10	5
15220328	6715	1	33.0821	34.1594	29.3185	1	5
1893392	836	1	30.1707	95.6568	104.113	11	5
1896410	837	1	27.0418	59.0667	16.7179	1	1
15235649	6722	1	44.6172	45.2913	31.6373	10	5
15236137	6722	1	25.921	42.5697	39.208	0	5
15249568	6728	1	29.2052	43.761	33.9564	10	5
19895507	8777	1	35.0681	36.0247	25.118	1	5
1932587	853	1	33.5718	43.2948	13.7085	11	5
5444989	2402	1	84.443	71.1736	34.9847	1	5
15241268	6724	1	35.3725	43.7004	15.9426	10	5
15242854	6725	1	33.0479	41.6101	23.2233	1	5
29029781	12807	1	28.8258	43.7314	22.0373	1	5
29031095	12807	1	30.044	51.3214	64.7247	10	5
42229479	18630	1	52.3327	37.111	25.6556	1	5
42233725	18631	1	31.4098	32.8699	20.5444	1	5
42420747	18714	1	36.0953	33.0912	12.766	10	5
1729754	764	1	47.8409	41.3811	22.8207	0	1
1737813	767	1	35.677	34.4899	37.8626	1	5
1738673	767	1	24.9907	39.5384	32.0439	10	5
9853016	4347	1	64.6512	31.6906	48.3559	10	5
27951997	12331	1	34.6342	30.3108	36.8841	1	5
25638838	11311	1	40.1094	31.0161	27.279	10	5
89522172	39492	1	43.4102	61.6326	31.5859	1	5
89523376	39493	1	29.2178	34.1745	52.0652	10	5
43113933	19020	1	44.9218	50.7058	42.1254	11	5
43114238	19020	1	31.8368	61.2474	61.6094	1	5
43115525	19020	1	33.573	36.3302	18.5246	1	5
3778180	1667	1	40.5069	31.7413	15.6841	10	5
43127225	19026	1	32.5085	38.5661	30.1629	1	5
43127316	19026	1	28.6413	37.8231	52.8361	1	5
43131197	19027	1	29.2025	41.8447	131.106	1	5
28277010	12475	1	28.5978	61.216	22.8515	0	5
28283333	12477	1	32.8247	36.625	63.5804	10	5
28286209	12479	1	64.944	82.3338	14.8895	1	5
93300614	41159	1	26.1904	38.8775	8.65304	1	5
93305414	41161	1	28.7129	34.6752	7.54159	10	5
2845545	1256	1	44.0418	31.0869	7.10416	10	5
7467622	3295	1	35.6278	33.6217	21.9398	1	5
85279926	37621	1	24.8141	57.2474	23.1381	1	5
1802740	796	1	39.2196	41.4931	14.6193	1	5
1805094	797	1	43.9343	34.6753	10.8065	10	5
1805931	797	1	31.9235	44.5093	35.3451	11	5
28591731	12613	1	49.7134	34.9559	20.2637	0	1
85469895	37705	1	34.7974	33.2103	16.7087	0	5
85473461	37706	1	36.1165	38.7442	2.003	10	5
43048635	18991	1	26.6195	40.572	102.806	1	5
43048649	18991	1	29.3127	46.4065	16.5079	0	5
45168009	19926	1	34.1438	35.8514	11.3718	1	5
45172956	19928	1	33.4461	34.003	28.7589	10	5
42544364	18768	1	42.2059	53.5368	16.349	1	1
84743462	37384	1	34.8182	41.8791	44.1724	0	5
2495598	1101	1	58.2956	52.7359	42.9497	10	5
84852368	37432	1	44.1475	41.7023	3.6447	0	5
84853152	37433	1	36.0717	35.3964	19.9762	1	1
10739087	4738	1	31.6094	35.7339	11.4247	10	5
10898016	4808	1	39.0555	37.9389	23.9161	1	5
85320723	37639	1	40.2928	34.4981	35.3922	1	5
85322921	37640	1	39.699	31.7462	17.3266	10	5
95631858	42187	1	30.4093	30.0416	47.0985	10	5
95642761	42192	1	29.7039	32.6046	30.7327	10	5
95644019	42193	1	45.4174	30.8707	39.7772	10	5
2985431	1317	1	27.157	35.9819	15.7241	1	5
2986766	1318	1	33.0607	42.6647	25.2756	1	5
81927919	36142	1	27.9318	32.4135	51.987	10	5
85328469	37642	1	37.0276	34.9141	47.6694	11	5
1943131	858	1	27.4039	132.143	82.3001	1	5
1946991	859	1	30.2486	43.306	28.5776	0	5
1959366	865	1	33.4811	42.1686	18.3483	10	5
93661177	41318	1	30.019	35.6442	43.0531	10	5
93714269	41342	1	30.6456	51.164	17.6857	1	5
93751353	41358	1	27.029	32.0852	20.2596	1	5
93753875	41359	1	43.5849	44.2611	25.7879	1	1
83426946	36803	1	38.6385	36.4638	9.51614	10	5
93765412	41364	1	33.3769	33.9754	42.8797	0	5
84692298	37362	1	26.1548	46.7806	19.9609	0	5
84705391	37367	1	40.793	37.2498	8.92947	1	5
10126048	4467	1	30.2062	32.7081	11.0678	1	5
40251095	17757	1	26.4436	35.1848	35.4623	10	5
40252850	17758	1	36.9009	33.3216	32.3955	1	5
84709054	37369	1	35.5443	43.3505	50.3319	1	5
5848723	2581	1	32.703	55.7483	15.8192	11	5
6030156	2661	1	26.3341	40.3291	24.6915	1	5
6034082	2662	1	33.919	39.5014	35.1414	0	5
5846509	2580	1	28.1696	32.3203	10.5433	0	5
6043496	2667	1	28.689	31.0954	28.687	0	1
37434653	16514	1	43.4135	31.3833	16.6614	11	5
35220718	15538	1	25.3841	42.7468	28.8089	1	5
37437327	16516	1	28.1807	35.7671	60.4172	1	5
37439423	16516	1	30.7352	35.7135	49.9132	10	5
40477167	17857	1	28.2826	34.0914	10.9342	1	5
23866109	10529	1	42.4047	30.0786	27.486	10	5
35497327	15660	1	35.744	41.521	35.8026	11	5
35503692	15663	1	32.5274	46.4412	61.4796	1	5
35508648	15665	1	37.6868	36.4138	33.0185	1	5
35510027	15665	1	36.3238	149.408	170.524	0	5
1878362	829	1	34.1469	36.2064	5.52073	1	5
1880419	830	1	32.8149	34.7611	8.43748	10	5
1880939	830	1	29.6651	30.7343	7.41261	1	5
1887537	833	1	70.6899	64.8242	188.281	0	5
35589343	15700	1	29.2352	34.1615	39.5343	10	5
1999905	883	1	31.9755	37.4245	37.5918	10	5
1999967	883	1	36.8336	30.7084	38.6908	1	5
11351430	5008	1	29.7323	31.245	30.3489	10	5
11353760	5009	1	28.6046	36.9671	30.4379	10	5
11359712	5012	1	34.4537	38.0014	31.4646	1	5
10145248	4476	1	65.0474	195.489	63.1837	10	5
10146337	4476	1	29.4549	41.1563	54.7625	1	5
40400979	17823	1	27.5385	35.5558	45.5149	1	5
40430423	17836	1	32.1388	30.4977	27.8672	0	1
40438345	17839	1	28.4886	33.3607	0.919062	10	5
40444254	17842	1	26.5572	58.1759	17.0299	10	5
40448204	17844	1	36.4635	32.9184	11.1936	1	5
6812048	3006	1	29.1711	32.076	46.7618	10	5
6813593	3006	1	26.6375	37.2187	28.6951	10	5
40452810	17846	1	26.8248	41.0591	6.96719	11	5
40452817	17846	1	26.3176	43.3314	17.572	10	5
40476224	17856	1	26.1549	43.3326	44.3704	1	5
40485788	17860	1	36.313	31.2819	14.5234	1	5
12977793	5725	1	156.08	57.8899	82.849	1	5
12980352	5727	1	30.4704	39.7909	9.97168	1	5
7181881	3169	1	33.3232	32.5837	18.5697	1	5
7184028	3170	1	46.3058	44.5182	8.29411	11	5
7161863	3160	1	35.8254	36.429	4.4989	0	5
7164483	3161	1	45.2392	53.6535	30.2819	1	1
10135595	4472	1	30.1171	48.234	31.5787	10	5
10168977	4486	1	30.0742	30.3951	55.2651	10	5
10169913	4487	1	38.5483	31.4154	19.2874	1	5
12984163	5728	1	47.8632	78.474	71.8292	0	5
13124514	5790	1	34.0723	36.7761	24.2092	0	5
13124717	5790	1	30.3446	32.5474	36.9524	1	5
13124879	5790	1	30.1112	36.6168	7.1893	0	5
13133305	5794	1	32.6872	33.3551	26.1776	10	5
8505877	3753	1	29.7329	32.2645	61.4437	1	5
8515580	3757	1	30.2104	46.6339	39.039	1	5
5180258	2286	1	31.3002	35.1036	57.8209	10	5
5181151	2286	1	34.1815	37.3574	6.5436	11	5
8572479	3782	1	44.976	33.4238	31.2808	1	5
5304640	2341	1	28.137	31.0821	26.5468	1	5
5308246	2342	1	43.0267	41.7694	40.4613	10	5
5389107	2378	1	26.4888	37.4707	15.7681	1	5
2044984	903	1	28.4791	76.4296	31.0369	0	1
2046221	903	1	33.5468	37.6122	21.7115	0	5
2080104	918	1	27.0913	36.5322	36.4207	1	5
2083717	920	1	31.9436	36.6343	124.857	1	5
2084279	920	1	34.8627	48.9571	10.6375	11	5
2095249	925	1	30.6169	64.4343	49.046	10	5
2101586	928	1	34.1502	33.4105	28.9426	1	5
2148923	948	1	47.9606	34.9927	38.5954	1	5
2154109	951	1	43.6757	125.743	71.6521	0	5
5805104	2561	1	25.8323	44.9965	5.21759	1	5
40784655	17992	1	29.2178	40.2613	16.4593	1	5
42684642	18830	1	33.2109	37.0575	63.6445	10	5
5896006	2601	1	26.5841	45.0326	22.9142	10	5
5896991	2602	1	44.6012	80.3223	49.8536	10	5
5898559	2603	1	31.8229	46.4042	47.4763	10	5
11642923	5137	1	31.1444	34.5948	42.4627	1	5
22364909	9867	1	36.105	47.4497	21.4886	10	5
15499287	6838	1	35.0455	41.5683	19.6642	10	5
15500687	6838	1	29.3789	30.5533	20.1816	1	5
15501342	6839	1	33.0844	30.3016	15.0238	1	5
14536778	6413	1	41.9714	43.5192	30.7049	0	1
8701087	3839	1	34.568	46.6851	20.8537	1	5
8705990	3841	1	32.111	44.6679	12.9239	1	5
6434093	2839	1	31.5064	37.9288	32.7226	11	5
6436276	2840	1	28.6603	32.1435	40.9139	10	5
6437336	2840	1	52.57	38.7051	64.1248	0	5
6442006	2842	1	35.1303	30.5558	51.83	1	5
15748022	6948	1	25.6975	66.846	23.558	0	1
15748791	6948	1	59.2627	39.3705	22.1527	10	5
8891421	3923	1	28.2829	31.3671	34.1541	1	5
2164186	955	1	33.7417	38.3813	40.2137	1	5
2166873	956	1	30.6422	31.7161	11.3153	10	5
