501097	29.0487	-0.765188	-1.2972	39.5479	0.350012	0.515507	1	0	1	1	1	-1	1	2.12828	5	1	0	0	1	2	0	0	6	6	1	0	0	1	1	
504316	32.787	-1.9646	3.07318	46.2402	-1.29757	-0.0862652	1	0.028777	1	1	1	-1	1	3.19416	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
597822	28.0609	-1.82155	-2.61605	32.0681	-0.384616	0.706331	1	0	1	1	1	1	-1	3.29107	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
1962431	31.1362	1.97854	-0.69429	40.4597	0.81079	0.68743	1	0.0170598	1	1	1	-1	1	1.80909	5	1	0	0	1	3	0	0	5	6	1	0	0	1	1	
1979617	31.1029	-1.90221	1.61151	32.4529	0.083566	-1.48332	1	0.00680971	1	1	1	1	-1	3.67713	1	1	0	0	1	2	0	0	8	9	1	0	0	1	1	
2033933	32.6152	1.09597	-0.0208853	31.463	1.73699	2.43409	1	0.0151171	1	1	1	1	-1	2.53728	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
2034008	36.9215	0.782799	-1.16588	36.3428	-0.346806	1.9367	1	0.0143484	1	1	1	-1	1	3.30182	6	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
2179110	26.6509	0.544361	-2.45679	35.6756	0.0202486	0.536877	1	0.0296678	1	1	1	1	-1	3.0392	5	0	0	0	1	0	0	0	6	6	0	0	0	1	1	
2837149	39.3657	1.87355	2.58169	31.9178	1.02616	-0.460963	1	0.0142431	1	1	1	-1	1	3.15845	5	1	1	1	1	2	2	2	8	7	1	1	1	1	1	
2889937	27.4187	-0.459823	1.60156	37.0169	0.75974	-1.25651	1	0	1	1	1	-1	1	3.1074	5	1	0	0	1	2	0	0	5	9	1	0	0	1	1	
2892125	31.4227	0.855741	-1.17528	33.2827	0.332299	1.80761	1	0	1	1	1	1	-1	3.02847	5	1	0	0	1	2	0	0	6	8	1	0	0	1	1	
6019745	29.8075	0.543726	-1.60618	48.7101	-0.0953817	-0.355844	1	0	1	1	1	-1	1	1.40421	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
58660739	27.3145	-1.37879	2.00205	66.917	-2.09166	1.25822	1	0	1	1	1	-1	1	1.03027	5	0	0	0	1	0	0	0	6	7	0	0	0	1	1	
58663638	42.0573	-2.00884	2.23679	30.7202	-1.25705	-0.778143	1	0.00951831	1	1	1	1	-1	3.10725	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
58697603	34.8515	0.963786	-1.61576	38.0136	0.00159096	1.17985	1	0.00771991	1	1	1	1	-1	2.95656	5	1	1	1	1	2	2	2	6	9	1	1	1	1	1	
59692705	44.9289	0.711056	0.0923992	31.1826	-0.16618	1.05703	1	0	1	1	1	-1	1	1.30386	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
59693099	46.4073	-1.27892	-3.00744	56.559	-0.693324	0.157353	1	0	1	1	1	-1	1	3.1729	5	1	1	1	1	2	2	2	7	7	1	1	1	1	1	
59875959	30.2663	0.265598	1.50753	30.5225	-0.734253	-1.59349	1	0	1	1	1	-1	1	3.25823	5	1	0	0	1	2	0	0	4	7	1	0	0	1	1	
60093925	30.0993	-0.882642	-0.853837	43.5511	-0.311137	2.42824	1	0	1	1	1	1	-1	3.05504	5	1	0	0	1	2	0	0	5	6	1	0	0	1	1	
649516	34.7807	0.434165	-1.40126	33.3479	-0.134885	1.53948	1	0	1	1	1	1	-1	2.99529	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
773982	29.3477	-0.581336	-1.6989	33.0713	0.172991	1.38979	1	0	1	1	1	-1	1	3.17947	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
788486	27.5095	0.432562	1.83042	39.5772	0.978089	-1.25416	1	0.0160609	1	1	1	1	-1	3.13245	5	1	0	0	1	2	0	0	6	6	1	0	0	1	1	
16299077	35.9766	-1.31832	2.37173	44.3441	-1.95573	-0.873425	1	0.01051	1	1	1	1	-1	3.10418	1	1	1	1	0	3	3	3	0	0	1	1	1	0	0	
1407399	42.0157	-1.80312	1.89642	54.2421	-0.391231	-1.81546	1	0	1	1	1	-1	1	2.93343	5	1	1	1	1	2	2	2	6	8	1	1	1	1	1	
3191443	28.25	-0.956476	-2.6452	36.3516	-1.47392	0.786365	1	0.00794656	1	1	1	1	-1	2.89819	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
3212753	38.7002	-0.303621	0.42743	77.2692	0.223479	1.24596	1	0.0112343	1	1	1	1	-1	0.973565	5	1	1	1	1	2	2	2	6	8	1	1	1	1	1	
3135955	34.7251	-0.59953	1.47812	49.5518	-0.0140119	-2.26322	1	0	1	1	1	1	-1	2.60841	1	1	1	0	1	2	2	0	5	7	1	1	0	1	1	
3141620	33.8332	-0.425023	1.48624	34.0373	0.647208	-1.62417	1	0.00771118	1	1	1	1	-1	3.29004	5	1	1	0	1	2	2	0	6	6	1	1	0	1	1	
14597095	41.6814	0.715981	1.3549	38.2108	0.0139246	-1.33717	1	0.0249838	1	1	1	-1	1	2.78211	1	1	1	1	1	2	2	2	8	9	1	1	1	1	1	
14939009	31.8521	0.897556	2.56865	37.6572	2.01956	0.842936	1	0	1	1	1	1	-1	2.05839	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
19400402	34.3635	0.222212	1.64228	44.9418	1.5638	0.439714	1	0	1	1	1	-1	1	1.80168	5	1	1	0	1	2	2	0	6	7	1	1	0	1	1	
19409494	37.0911	0.581705	0.571419	44.3181	-0.0664385	-2.81504	1	0	1	1	1	-1	1	2.96835	5	1	1	1	1	2	2	2	8	8	1	1	1	1	1	
19410842	25.7664	-1.42932	-0.568769	42.8752	-0.684021	2.26197	1	0	1	1	1	-1	1	2.92721	5	0	0	0	1	0	0	0	7	6	0	0	0	1	1	
717675	32.2769	-0.270099	1.39413	31.9922	0.615272	3.07674	1	0	1	1	1	-1	1	1.90133	5	1	0	0	1	2	0	0	6	9	1	0	0	1	1	
726778	28.3331	-0.463932	2.49583	32.8833	-1.88615	-2.10562	1	0	1	1	1	1	-1	2.20249	5	1	0	0	1	2	0	0	8	10	1	0	0	1	1	
729472	35.22	-0.578183	-1.06801	32.4248	0.108227	2.50196	1	0	1	1	1	-1	1	2.7987	5	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
6618453	31.6923	1.01574	2.96336	36.3276	1.60723	-0.185756	1	0	1	1	1	-1	1	3.1894	5	1	0	0	1	2	0	0	7	9	1	0	0	1	1	
3866930	30.9037	0.32527	1.71598	40.4593	1.16206	-0.772456	1	0	1	1	1	1	-1	2.62537	5	1	0	0	1	2	0	0	7	9	1	0	0	1	1	
9014022	37.0535	1.65253	2.5905	30.556	0.965223	-0.906285	1	0	1	1	1	-1	1	2.86991	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
8724310	34.4616	0.72859	-0.591971	32.0505	1.27291	2.48612	1	0	1	1	1	-1	1	3.12585	5	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
13689994	33.642	-0.850659	1.24427	48.0783	-2.10641	-1.58609	1	0.0313087	1	1	1	1	-1	3.09642	1	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
11314971	25.5473	0.0934967	-2.92471	37.2457	-0.859653	0.357315	1	0	1	1	1	1	-1	3.14888	5	0	0	0	1	0	0	0	7	6	0	0	0	1	1	
76630069	30.6722	-1.57204	2.6543	41.1569	-0.478688	-1.65039	1	0.044062	1	1	1	1	-1	2.2605	5	1	0	0	1	2	0	0	6	9	1	0	0	1	1	
76631091	28.2387	0.20547	2.08122	33.9235	0.73125	-0.761419	1	0	1	1	1	1	-1	2.89085	5	1	0	0	1	2	0	0	6	7	1	0	0	1	1	
66775877	27.3222	-2.03263	-0.180956	37.5337	-1.39945	2.96243	1	0	1	1	1	-1	1	3.203	5	1	0	0	1	2	0	0	7	6	1	0	0	1	1	
66783957	37.0538	-1.95327	1.83662	39.8327	-0.614797	-1.2246	1	0.0751108	1	1	1	-1	1	3.34105	5	1	1	1	1	2	2	2	8	8	1	1	1	1	1	
66786969	25.4475	1.1774	-2.77462	42.3793	2.07783	0.420986	1	0.0187953	1	1	1	1	-1	3.2162	5	0	0	0	1	0	0	0	6	7	0	0	0	1	1	
66787537	29.9555	0.935951	-0.447984	31.9454	0.218838	-3.04763	1	0.048769	1	1	1	-1	1	2.69674	5	1	0	0	1	2	0	0	4	6	1	0	0	1	1	
66788435	52.282	-0.0824369	0.182599	43.7724	0.76685	-1.55707	1	0	1	1	1	-1	1	1.93591	5	1	1	1	1	2	2	2	7	6	1	1	1	1	1	
66796027	35.6845	-0.303166	1.08906	33.9341	-1.02433	-2.18398	1	0	1	1	1	-1	1	3.09533	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
66798895	37.5543	0.617329	-0.323785	37.9337	-0.460981	2.75438	1	0	1	1	1	-1	1	3.26157	1	1	1	1	1	2	2	2	9	8	1	1	1	1	1	
66984015	30.4483	0.176004	3.09854	35.083	-0.570338	-0.155393	1	0	1	1	1	1	-1	3.11984	5	1	0	0	1	2	0	0	7	6	1	0	0	1	1	
616219	25.1289	0.0414625	-3.08317	41.0209	0.885043	0.103267	1	0	1	1	1	-1	1	3.20959	5	0	0	0	1	0	0	0	6	6	0	0	0	1	1	
1032251	31.1398	-0.432066	-0.694593	41.0438	-0.949298	2.51612	1	0	1	1	1	-1	1	3.1157	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
1040136	38.4542	0.0757463	0.883223	32.7942	-0.44726	-3.00488	1	0.0363068	1	1	1	-1	1	2.45152	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
1042276	35.0316	-0.676936	-1.43956	31.467	0.0504329	1.85034	1	0.0251983	1	1	1	-1	1	3.08039	5	1	1	0	1	2	2	0	6	6	1	1	0	1	1	
1044482	33.5347	-1.9107	-0.039399	31.0747	-1.3246	3.13741	1	0.0102659	1	1	1	1	-1	3.16118	5	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
16786036	27.6454	0.683478	0.165822	46.0694	1.83772	-2.92966	1	0	1	1	1	-1	1	3.30368	5	0	0	0	1	0	0	0	7	7	0	0	0	1	1	
30126299	34.8498	0.906063	-0.632985	36.6216	0.0310149	2.47247	1	0.0499813	1	1	1	-1	1	3.22638	5	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
4579208	32.9076	1.06771	1.69681	38.1195	1.65174	-1.16516	1	0.0326116	1	1	1	1	-1	2.92096	5	1	1	0	1	2	2	0	6	9	1	1	0	1	1	
6684662	40.6442	-0.409661	2.6074	31.9059	0.312941	-2.11623	1	0	1	1	1	1	-1	1.71883	5	1	1	1	1	2	2	2	7	6	1	1	1	1	1	
5766504	34.0652	-1.26773	0.63767	30.6923	-2.00305	-2.55044	1	0	1	1	1	1	-1	3.18122	5	1	0	0	1	2	0	0	6	7	1	0	0	1	1	
5834238	30.5158	-1.1297	1.80763	36.933	0.210338	-1.20929	1	0.00772248	1	1	1	1	-1	3.30113	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
22340162	36.1276	1.47996	1.99196	30.9377	0.854832	-0.939517	1	0	1	1	1	1	-1	2.99739	5	1	1	0	1	2	2	0	8	8	1	1	0	1	1	
6503365	34.8414	-1.16328	0.821625	40.2032	0.42357	-2.2491	1	0	1	1	1	1	-1	3.45651	1	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
6506019	30.7959	-1.12794	-0.91523	58.123	-1.86051	0.284679	1	0.0205639	1	1	1	-1	1	1.40586	5	1	0	0	1	2	0	0	7	8	1	0	0	1	1	
6513657	36.2709	-0.432641	2.28893	30.2169	0.80254	-0.620648	1	0	1	1	1	-1	1	3.16091	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
32029849	36.5734	-1.91155	1.82804	35.1519	-0.732428	-1.38049	1	0.00572447	1	1	1	1	-1	3.293	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
32030877	38.1324	0.224916	-2.45066	30.7458	1.72289	0.770226	1	0.0328577	1	1	1	-1	1	3.40905	1	1	1	1	1	2	2	2	8	6	1	1	1	1	1	
32031053	35.7798	0.914723	0.748811	35.1333	1.5566	-2.25413	1	0.0155782	1	1	1	1	-1	3.07077	5	1	1	1	1	2	2	2	6	6	1	1	1	1	1	
32087774	36.0426	0.437418	1.45439	43.7841	1.31336	-0.125669	1	0	1	1	1	-1	1	1.80662	5	1	1	0	1	2	2	0	6	6	1	1	0	1	1	
32090909	35.8386	-0.315686	-2.56636	31.1466	0.29146	0.49686	1	0.0505074	1	1	1	1	-1	3.12281	5	1	1	1	1	2	2	2	9	11	1	1	1	1	1	
32091587	28.2459	-0.178663	2.89115	30.9872	-1.31817	-0.82312	1	0	1	1	1	1	-1	2.8103	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
32092046	47.6512	-1.06499	-3.08862	41.9081	0.00777702	0.338623	1	0.00499742	1	1	1	1	-1	3.05078	5	1	1	1	1	3	3	3	7	6	1	1	1	1	1	
6647740	28.2737	0.962878	1.60047	31.2874	0.0659191	-1.60343	1	0	1	1	1	-1	1	3.20727	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
19943934	33.506	-0.0227458	-0.947133	32.9034	1.174	2.71348	1	0	1	1	1	1	-1	2.88272	5	1	1	0	1	2	2	0	10	10	1	1	0	1	1	
19944709	29.0254	1.00279	-2.51024	46.4536	1.64465	0.526345	1	0.0234167	1	1	1	1	-1	3.10368	5	1	0	0	1	2	0	0	7	7	1	0	0	1	1	
19994819	27.9555	-0.989185	-2.15239	38.5628	-0.0489316	0.627822	1	0	1	1	1	1	-1	2.9349	5	1	0	0	1	2	0	0	7	8	1	0	0	1	1	
633266	38.7345	-0.990715	1.67015	33.7467	-2.27266	-1.41508	1	0.0419189	1	1	1	-1	1	3.34097	6	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
634640	40.5788	-0.331129	-2.6562	42.2007	0.364851	0.379826	1	0.0202822	1	1	1	-1	1	3.11478	5	1	1	1	1	2	2	2	7	7	1	1	1	1	1	
745235	28.5037	0.86975	-0.646069	32.7072	-0.366905	2.29746	1	0.0250319	1	1	1	-1	1	3.19276	5	1	0	0	1	2	0	0	6	6	1	0	0	1	1	
739968	30.5228	1.8615	1.05349	37.0902	0.940102	-0.974631	1	0	1	1	1	1	-1	2.22761	5	1	0	0	1	2	0	0	6	7	1	0	0	1	1	
742479	34.4928	-0.080964	-1.45192	35.806	0.882779	1.64408	1	0.0192823	1	1	1	-1	1	3.24254	5	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
813909	48.974	1.68579	-2.43086	40.7646	-0.552856	0.440739	1	0	1	1	1	-1	1	3.6411	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
815432	34.6493	1.37188	-0.519139	34.1232	2.24922	2.4557	1	0.0202217	1	1	1	1	-1	3.10151	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
7543260	63.3698	0.269393	-2.76971	44.2554	-0.403104	-0.221167	1	0	1	1	1	-1	1	2.63577	6	1	1	1	1	2	2	2	8	8	1	1	1	1	1	
7543917	31.1761	-0.0884159	-0.535333	45.3384	1.5615	2.28319	1	0	1	1	1	-1	1	3.26593	1	1	0	0	1	2	0	0	6	7	1	0	0	1	1	
7551385	41.7884	-0.0187166	1.35103	30.1834	0.864382	-0.46505	1	0	1	1	1	1	-1	2.01941	5	1	1	1	1	2	2	2	5	7	1	1	1	1	1	
